playerId,total_contribution,firstName,lastName,wyId,age,role,minutesPlayed,contribution_per_90,place
21528,6.864328581896117,Federico,Ceccherini,21528.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3354.0,0.18419486355714088,161
70084,4.498598453873831,Alex Sandro,Lobo Silva,70084.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2199.0,0.1841172627779194,162
25993,5.182152213471643,Vitorino,Hilton da Silva,25993.0,40.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2534.0,0.1840543406521105,163
235606,5.03896736035362,Thilo,Kehrer,235606.0,21.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2464.0,0.18405319092200725,164
344068,6.234400882913015,Unai,N\u00fa\u00f1ez Gestoso,344068.0,21.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3050.0,0.18396592769251519,165
3384,4.7923643511177305,Jos\u00e9 Andr\u00e9s,Guardado Hern\u00e1ndez,3384.0,31.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2356.0,0.18306994550110176,166
3503,5.4876592715523165,Ra\u00fal,Garc\u00eda Escudero,3503.0,31.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2699.0,0.18298974969978082,167
86328,6.323161968268171,Germ\u00e1n Alejandro,Pezzella,86328.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3113.0,0.18280905144366702,168
20841,5.7454449898122135,Andrea,Masiello,20841.0,33.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2829.0,0.18278191908204286,169
209086,4.517692777931876,Morgan,Sanson,209086.0,23.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2231.0,0.1822466831079645,170
26021,4.813211369755092,Simon,Falette,26021.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2382.0,0.18185937165321509,171
26196,4.503272964048285,Djibril,Sidib\u00e9,26196.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2229.0,0.1818279797058527,172
77,4.680200552277148,Niklas,Moisander,77.0,32.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2326.0,0.18109116496343222,173
3874,5.110639025115766,Enrique,Garc\u00eda Mart\u00ednez,3874.0,28.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2541.0,0.18101436924849232,174
38532,5.848533968844952,Ervin,Zukanovi\u0107,38532.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2911.0,0.1808203563023173,175
372915,4.2571571118789056,Amine,Harit,372915.0,21.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2120.0,0.18072836795712333,176
25524,5.591985312109527,Papiss Mison,Djilobodji,25524.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2795.0,0.18006392776023522,177
231138,4.9817112825714505,Presnel,Kimpembe,231138.0,22.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2497.0,0.17955707466216683,178
3542,5.534895260563271,Manuel,Trigueros Mu\u00f1oz,3542.0,26.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2775.0,0.1795101165588088,179
250805,6.7161650073033625,Djen\u00e9,Dakonam Ortega,250805.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3372.0,0.17925707314866626,180
20845,5.2322488826532,Giacomo,Bonaventura,20845.0,28.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2631.0,0.17898228789007525,181
20436,4.95835032691549,Jos\u00e9 \u00c1ngel,Vald\u00e9s D\u00edaz,20436.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2503.0,0.17828666776763646,182
28529,6.348762582354907,Youssouf,Sabaly,28529.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3208.0,0.17811366347005664,183
25888,4.923697953303377,Fay\u00e7al,Fajr,25888.0,29.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2488.0,0.17810804493460772,184
70120,4.9578602834038294,Francisco Javier ,Garc\u00eda Fern\u00e1ndez,70120.0,31.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2510.0,0.17777188267185046,185
14754,4.929430934556964,Christian,Gentner,14754.0,32.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2496.0,0.17774390389027514,186
40657,4.282974220085432,Wendell,Nascimento Borges,40657.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2171.0,0.17755305380363376,187
21094,6.1062879344289875,Danilo,D'Ambrosio,21094.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3096.0,0.17750837018688917,188
143566,4.831511574840438,Douglas,dos Santos Justino de Melo,143566.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2457.0,0.1769784459648512,189
3529,5.727582772560109,Mario Gaspar,P\u00e9rez Mart\u00ednez,3529.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2913.0,0.17695930296272222,190
4272,5.2927967067603845,Joaqu\u00edn,Navarro Jim\u00e9nez,4272.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2706.0,0.17603536718715249,191
118,5.151016075040226,Memphis,Depay,118.0,24.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2635.0,0.1759360329235751,192
16110,4.129272569822993,Kevin,Kampl,16110.0,27.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2113.0,0.17588004320116865,193
8200,4.489769890129782,Steven N'Kemboanza Mike Christopher,N'Zonzi,8200.0,29.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2299.0,0.17576306659925203,194
220359,5.11819257816678,Paolo Pancrazio,Farag\u00f2,220359.0,25.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2622.0,0.17568166744279565,195
20448,5.03506349949627,Federico,Viviani,20448.0,26.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2580.0,0.17564174998242804,196
20550,5.220933737297297,\u015etefan Daniel,Radu,20550.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2678.0,0.17546080521163432,197
20850,4.132197468292676,Luca,Cigarini,20850.0,32.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2120.0,0.17542347742751926,198
70507,4.458905795575754,Paulo Andr\u00e9,Rodrigues de Oliveira,70507.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2293.0,0.17501156633310855,199
214628,4.423530353952785,Jordan,Amavi,214628.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2275.0,0.17499680521131897,200
254408,4.5103811112348655,\u00c1ngel Mart\u00edn,Correa,254408.0,23.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2320.0,0.17497168103928357,201
413737,4.750636121353689,Santiago Lionel,Ascac\u00edbar,413737.0,21.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2452.0,0.17437082011493965,202
277629,5.768323780788203,Pierre,Lees Melou,277629.0,25.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2978.0,0.1743281196342976,203
25957,5.892010749917578,Abdul Khaled,Akiola Ad\u00e9non,25957.0,32.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3043.0,0.17426255914971475,204
25397,4.3701412438637135,Samuel Yves,Umtiti,25397.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2264.0,0.1737246960899886,205
285109,6.578246539783072,Franck Yannick,Kessi\u00e9,285109.0,21.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3408.0,0.17372129946610224,206
279545,4.316672643061912,Lucas ,Hern\u00e1ndez Pi,279545.0,22.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2241.0,0.17336034711092016,207
21507,4.951084162105043,Daniele,Baselli,21507.0,26.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2571.0,0.1733168318123119,208
3310,4.468603706072178,Marcelo,Vieira da Silva J\u00fanior,3310.0,30.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2328.0,0.17275529791516153,209
391530,4.571916176544537,Christian,Pulisic,391530.0,19.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2382.0,0.17274242480646865,210
4094,4.470736026602162,Ander,Capa Rodr\u00edguez,4094.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2339.0,0.17202490055331104,211
16843,5.5212612606016,Dominique,Heintz,16843.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2907.0,0.17093688113317648,212
15487,5.3741586018519225,Janik,Haberer,15487.0,24.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2831.0,0.17084926674908973,213
28990,5.129973120561704,Dimitri,Li\u00e9nard,28990.0,30.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2707.0,0.17055691941283835,214
28908,6.3242767155746575,Fr\u00e9d\u00e9ric,Guilbert,28908.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3357.0,0.1695516545730471,215
344864,4.16522003921962,Caglar,S\u00f6y\u00fcnc\u00fc,344864.0,22.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2212.0,0.16947097808759756,216
173212,4.3062486725623925,Niklas,Stark,173212.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2293.0,0.16901979089865474,217
20461,4.2213304566089604,Giorgio,Chiellini,20461.0,33.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2248.0,0.16900344354751176,218
25829,5.968714558552779,Paul,Lasne,25829.0,29.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3184.0,0.16871366528572554,219
21655,4.118301311966833,Adrian Marius,Stoian,21655.0,27.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2199.0,0.168552577570266,220
21350,5.0785916699746565,Marco,Parolo,21350.0,33.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2714.0,0.16841313570291788,221
134174,3.990022926493665,Samuel ,Castillejo Azuaga,134174.0,23.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2133.0,0.16835539774234876,222
3470,5.305023143183036,Jos\u00e9 \u00c1ngel,G\u00f3mez Campa\u00f1a,3470.0,25.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2836.0,0.16835404897266334,223
295761,4.99710561325743,Samuel,Grandsir,295761.0,21.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2689.0,0.16725158244446586,224
20529,4.862368515689582,Andrea,Poli,20529.0,28.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2617.0,0.16721939870541166,225
25411,6.16409602430653,Jimmy,Briand,25411.0,32.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3322.0,0.16699838717266335,226
3334,3.9649855025086516,Daniel,Alves da Silva,3334.0,35.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2138.0,0.16690771525995257,227
3705,4.5309897652415225,Adri\u00e1n ,Gonz\u00e1lez Morales,3705.0,30.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2445.0,0.16678489933404378,228
26120,5.819446652599352,Thomas,Mangani,26120.0,31.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3141.0,0.1667463224240502,229
213308,5.345687884723352,J\u00fanior Osmar Ignacio ,Alonso Mujica,213308.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2886.0,0.16670544339054114,230
344140,5.411894181153959,Amath,Diedhiou Ndiaye,344140.0,21.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2922.0,0.16669078586716504,231
3309,4.437091379739511,Rapha\u00ebl,Varane,3309.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2396.0,0.1666687079200985,232
340646,5.858006004554639,Benjamin,Pavard,340646.0,22.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3166.0,0.16652575502524242,233
394,4.5492685541951525,Bram,Nuytinck,394.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2462.0,0.16630144999088697,234
3300,5.255674127156129,Ra\u00fal,Albiol Tortajada,3300.0,32.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2847.0,0.16614354458870798,235
270866,4.3751606182103755,Diego Carlos,Santos Silva,270866.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2386.0,0.1650312052133,236
146583,4.3656788970009455,Julian,Brandt,146583.0,22.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2382.0,0.16495008426955712,237
25937,4.1202049973136,Fran\u00e7ois,Bellugou,25937.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2252.0,0.16466183381803906,238
134503,5.683591785880817,Cl\u00e9ment,Lenglet,134503.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3121.0,0.16389723189018696,239
26384,5.812743397683478,Ga\u00ebl,Kakuta,26384.0,27.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3194.0,0.1637905152759903,240
16432,5.36049313878554,Caiuby Francisco,da Silva,16432.0,29.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2950.0,0.1635404686409148,241
4424,6.004000773449662,Jonathan,Castro Otto,4424.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3312.0,0.16315219493069733,242
26065,5.623327582598316,Jonas,Martin,26065.0,28.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3108.0,0.16283767131076204,243
25726,5.756430163036374,Kalidou,Koulibaly,25726.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3185.0,0.16266207682049408,244
225022,3.9956133391786315,Rub\u00e9n,Duarte S\u00e1nchez,225022.0,22.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2212.0,0.16257016298647234,245
248950,4.823544387477903,Samir,Caetano de Souza Santos,248950.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2677.0,0.16216622894023583,246
3840,5.473297624725943,Iago,Aspas Juncal,3840.0,30.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3038.0,0.16214509092341503,247
15524,4.063869985704093,Hakan,\u00c7alhano\u011flu,15524.0,24.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2258.0,0.16197887454090718,248
30320,4.127249786676636,Oualid,El Hajjam,30320.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2294.0,0.16192348770745302,249
138408,6.4150071064061365,Milan,\u0160kriniar,138408.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3570.0,0.16172286822872614,250
3443,5.101122791886165,Jorge,Resurrecci\u00f3n Merodio,3443.0,26.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2844.0,0.16142793645209383,251
14749,4.233125069680179,Gotoku,Sakai,14749.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2363.0,0.16122778513381977,252
3341,4.851371063590177,Gerard,Piqu\u00e9 Bernab\u00e9u,3341.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2715.0,0.16081893028475724,253
14798,3.9503519743209954,\u0141ukasz,Piszczek,14798.0,33.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2211.0,0.16080130153274064,254
263105,4.8451460444921315,Pablo,Maffeo Becerra,263105.0,20.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2732.0,0.15961315666335718,255
228768,4.44543451670641,Jonathan,Tah,228768.0,22.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2508.0,0.1595251620827659,256
21001,5.738719347998616,Elseid G\u00ebzim,Hysaj,21001.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3245.0,0.1591632484807012,257
3304,3.7865289611570554,Jos\u00e9 Ignacio,Fern\u00e1ndez Iglesias,3304.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2143.0,0.1590236147942767,258
290119,5.674989729474535,Moussa,Niakhat\u00e9,290119.0,22.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3220.0,0.1586177253579839,259
263433,3.8996896443144395,Alex,Ferrari,263433.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2221.0,0.15802434398392598,260
224801,3.879101769588679,Ihlas,Bebou,224801.0,24.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2214.0,0.15768706380441785,261
130,5.507005918752459,Stefan,de Vrij,130.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3144.0,0.15764329920092918,262
14706,3.8831048386493223,Aaron,Hunt,14706.0,31.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2220.0,0.15742316913443197,263
25437,4.3411193142928735,Blaise,Matuidi,25437.0,31.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2486.0,0.15716039351824562,264
20680,3.652470975065106,Frederik,Hillesborg S\u00f8rensen,20680.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2092.0,0.15713307254104183,265
8306,5.563656860770374,Aleksandar,Kolarov,8306.0,32.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3197.0,0.15662468485121478,266
70139,3.7682214563964065,Emiliano Adri\u00e1n,Ins\u00faa Zapata,70139.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2172.0,0.15614177305509971,267
91702,3.8445843993327236,Johan Andr\u00e9s,Mojica Palacio,91702.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2217.0,0.15607243840322288,268
26134,4.945524493009368,Prince-D\u00e9sir,Gouano,26134.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2855.0,0.15590094724022527,269
4015,4.280558471673637,Pablo,Sarabia Garc\u00eda,4015.0,26.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2472.0,0.15584557542501104,270
3277,4.337612944263063,V\u00edctor,Ru\u00edz Torre,3277.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2505.0,0.15584238123100827,271
25558,5.877640618843458,Nicolas,N'Koulou,25558.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3405.0,0.15535613970511342,272
70959,5.604830832282686,Edgar Miguel,I\u00e9,70959.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3255.0,0.15497228107694064,273
3543,4.569739902378645,Borja,Valero Iglesias,3543.0,33.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2654.0,0.1549648045267815,274
50805,4.494386492487087,Filip,Helander,50805.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2623.0,0.15421074507199306,275
4278,4.914765812538858,Borja,Garc\u00eda Freire,4278.0,27.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2871.0,0.15406789380999553,276
3827,5.302790669122485,Hugo,Mallo Novegil,3827.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3100.0,0.15395198716807215,277
142755,4.020317774178444,Bertrand Isidore,Traor\u00e9,142755.0,22.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2358.0,0.1534472432892536,278
65075,4.675196612452465,Martin,Hinteregger,65075.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2746.0,0.15322931359094022,279
25786,4.681690148698147,Daniel,Congr\u00e9,25786.0,33.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2753.0,0.153051984519736,280
25860,4.26182682903911,Max-Alain,Gradel,25860.0,30.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2514.0,0.15257136619471756,281
25990,4.203763068358796,Mathieu,Deplagne,25990.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2499.0,0.15139602887246567,282
15276,3.4444402114904156,Mitchell,Weiser,15276.0,24.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2053.0,0.15099835315837185,283
14943,4.0251683062752175,Mario,Mand\u017euki\u0107,14943.0,32.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2403.0,0.15075536727622538,284
28115,4.304761274811513,Nabil,Fekir,28115.0,24.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2575.0,0.1504576756244801,285
20561,4.163180711015178,Senad,Luli\u0107,20561.0,32.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2495.0,0.15017485530716074,286
41056,3.9599613527323836,Thiago Henrique,Mendes Ribeiro,41056.0,26.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2374.0,0.1501249038525335,287
20583,4.831802392605368,Danilo,Larangeira,20583.0,34.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2897.0,0.1501077719483891,288
86243,3.6433949535802057,Duv\u00e1n Esteban,Zapata Banguera,86243.0,27.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2189.0,0.14979696017460875,289
3692,4.9465518139651286,Bernardo Jos\u00e9,Espinosa Z\u00fa\u00f1iga,3692.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2972.0,0.149794637704193,290
14990,3.8426441334415062,Fallou,Diagne,14990.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2310.0,0.14971340779642234,291
215036,4.85592425055693,C\u00e9dric,Yamber\u00e9,215036.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2921.0,0.14961765920921727,292
5400,5.865512492541082,Gerard,Moreno Balaguero,5400.0,26.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3531.0,0.14950329207836233,293
3484,4.574517469879594,Luis Alberto,Romero Alconchel,3484.0,25.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2761.0,0.14911502074942537,294
25883,4.486466987997147,J\u00e9r\u00e9my,Sorbon,25883.0,34.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2710.0,0.14899705864197169,295
116269,4.814397969842706,Diego Sebasti\u00e1n,Laxalt Su\u00e1rez,116269.0,25.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2914.0,0.14869451519761276,296
3313,5.489609230876054,Jos\u00e9 Mar\u00eda,Callej\u00f3n Bueno,3313.0,31.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3324.0,0.148635628994839,297
213948,4.014733654572719,Rodrigo Javier,de Paul,213948.0,24.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2431.0,0.14863267334905172,298
224593,3.9294628714589486,Joshua,Kimmich,224593.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2380.0,0.14859313379466613,299
26276,4.164674748509657,Nicolas,Pallois,26276.0,30.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2528.0,0.14826769278713176,300
14989,5.008013258731131,Daniel,Caligiuri,14989.0,30.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3041.0,0.1482147955560019,301
11095,4.514243338781729,Milos,Veljkovic,11095.0,22.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2749.0,0.1477926156749202,302
21370,3.5881408206720704,Marco,Capuano,21370.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2196.0,0.14705495166688812,303
3276,4.997277756641092,Adil,Rami,3276.0,32.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3065.0,0.14673898796009732,304
8148,4.733943635596311,Iago,Falqu\u00e9 Silva,8148.0,28.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2906.0,0.14661215664269373,305
21620,3.5826062350095693,Jasmin,Kurti\u010d,21620.0,29.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2201.0,0.14649457571597513,306
254,5.244102503490177,Roberto Jos\u00e9,Rosales Altuve,254.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3230.0,0.14612050319322475,307
102,5.207625118772096,Marcelo Ant\u00f4nio,Guedes Filho,102.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3209.0,0.14605368048908965,308
256478,3.8848360061048295,Danilo,Cataldi,256478.0,23.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2394.0,0.14604646639491842,309
144884,4.404460081088243,Christopher,Jullien,144884.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2717.0,0.14589672701433268,310
447804,5.063605115253083,Federico,Chiesa,447804.0,20.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3136.0,0.14532029986376835,311
334720,3.9305178646253083,Ramy,Bensebaini,334720.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2439.0,0.14503755958026968,312
26498,4.543968711047711,Kenny,Lala,26498.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2823.0,0.14486616507059652,313
25943,5.531781090295426,Christophe,Kerbrat,25943.0,32.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3438.0,0.144811023306163,314
25714,3.8865268037969685,Dimitri ,Payet,25714.0,31.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2416.0,0.1447795580884632,315
146590,3.667195463200214,Federico,Mattiello,146590.0,22.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2282.0,0.14463084648905314,316
26135,4.209335802368585,Maxime,Le Marchand,26135.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2620.0,0.1445955046615163,317
3269,4.555726852599693,Jordi,Alba Ramos,3269.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2838.0,0.1444733674185949,318
208694,4.476987919437094,Rodrigo,Ely,208694.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2789.0,0.14447074677279972,319
3420,3.7414276185417608,Markel,Susaeta Laskurain,3420.0,30.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2333.0,0.14433282711905634,320
20935,5.273080722840251,R\u00f4mulo ,Souza Orestes Caldeira,20935.0,31.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3289.0,0.1442922666633088,321
